Date,SKU,Brand,Region,Category,Quantity,Sales,Revenue,Price_Per_Unit
29/03/2024,PROD-024,Sony,West,Electronics,104,1705.054144,177325.631,16.39475138
29/03/2024,PROD-005,Apple,West,Computers,118,1790.170463,211240.1146,15.17093613
29/03/2024,PROD-010,Samsung,East,Appliances,120,1841.275118,220953.0141,15.34395931
29/03/2024,PROD-020,Google,South,Accessories,108,1637.359656,176834.8428,15.16073755
30/03/2024,PROD-030,Microsoft,West,Computers,131,1929.683788,252788.5762,14.73041059
30/03/2024,PROD-017,Google,East,Accessories,107,1647.50585,176283.1259,15.39725093
30/03/2024,PROD-026,Microsoft,East,Appliances,116,1680.125571,194894.5662,14.48384113
30/03/2024,PROD-011,Microsoft,West,Accessories,96,1445.833299,138799.9967,15.06076353
30/03/2024,PROD-033,Sony,East,Electronics,120,1783.719383,214046.3259,14.86432819
31/03/2024,PROD-031,LG,West,Accessories,133,2023.020939,269061.7849,15.21068375
31/03/2024,PROD-018,Samsung,East,Electronics,107,1624.958589,173870.569,15.18652887
31/03/2024,PROD-030,Sony,West,Computers,115,1749.52118,201194.9357,15.21322765
31/03/2024,PROD-003,LG,South,Accessories,105,1597.229324,167709.079,15.21170785
31/03/2024,PROD-007,Sony,West,Computers,118,1773.904234,209320.6997,15.03308673
31/03/2024,PROD-025,Sony,South,Computers,98,1473.47889,144400.9312,15.03549888
31/03/2024,PROD-030,Sony,South,Appliances,97,1381.121508,133968.7863,14.23836606
31/03/2024,PROD-014,Sony,East,Computers,116,1702.144975,197448.8171,14.67366358
31/03/2024,PROD-024,Sony,North,Accessories,100,1596.856275,159685.6275,15.96856275
01/04/2024,PROD-033,Microsoft,South,Computers,108,1635.971379,176684.9089,15.14788314
01/04/2024,PROD-020,Sony,North,Computers,111,1669.288525,185291.0263,15.03863536
01/04/2024,PROD-017,Samsung,East,Appliances,105,1567.849193,164624.1653,14.93189708
01/04/2024,PROD-017,LG,West,Appliances,110,1668.938484,183583.2333,15.17216804
01/04/2024,PROD-012,Google,West,Appliances,103,1565.347714,161230.8145,15.19755062
01/04/2024,PROD-007,Microsoft,South,Accessories,105,1707.951632,179334.9214,16.26620602
01/04/2024,PROD-027,Apple,East,Electronics,105,1601.610392,168169.0911,15.2534323
01/04/2024,PROD-031,Google,South,Computers,105,1544.864875,162210.8119,14.71299881
02/04/2024,PROD-031,Microsoft,East,Electronics,109,1643.803339,179174.5639,15.08076457
02/04/2024,PROD-012,LG,East,Computers,101,1561.764752,157738.2399,15.46301735
02/04/2024,PROD-029,Samsung,North,Appliances,121,1754.855547,212337.5211,14.5029384
02/04/2024,PROD-002,Sony,North,Accessories,122,1826.485569,222831.2394,14.97119319
02/04/2024,PROD-023,Apple,North,Appliances,111,1620.333092,179856.9732,14.59759542
03/04/2024,PROD-035,Samsung,West,Appliances,124,1763.514087,218675.7467,14.22188779
03/04/2024,PROD-024,LG,North,Appliances,117,1693.956238,198192.8799,14.47825844
03/04/2024,PROD-011,Sony,North,Accessories,122,1750.012333,213501.5047,14.34436339
03/04/2024,PROD-022,Microsoft,West,Appliances,115,1728.531866,198781.1646,15.03071188
03/04/2024,PROD-029,Sony,North,Computers,95,1376.738971,130790.2022,14.49198917
04/04/2024,PROD-035,Samsung,East,Computers,105,1503.824425,157901.5647,14.32213738
04/04/2024,PROD-003,Microsoft,South,Electronics,105,1545.765597,162305.3877,14.72157712
04/04/2024,PROD-020,LG,East,Electronics,105,1599.626672,167960.8006,15.23453973
04/04/2024,PROD-024,Microsoft,East,Computers,106,1644.232305,174288.6244,15.51162552
04/04/2024,PROD-035,Microsoft,North,Computers,93,1384.452465,128754.0792,14.88658564
04/04/2024,PROD-030,Microsoft,South,Appliances,110,1631.14305,179425.7355,14.82857319
04/04/2024,PROD-014,Google,East,Accessories,114,1672.975512,190719.2083,14.67522379
04/04/2024,PROD-015,Sony,North,Electronics,107,1621.324066,173481.675,15.15256136
04/04/2024,PROD-028,Samsung,East,Computers,110,1645.887975,181047.6773,14.96261796
05/04/2024,PROD-035,Apple,South,Appliances,117,1801.076159,210725.9106,15.39381332
05/04/2024,PROD-020,Microsoft,East,Computers,131,2049.647168,268503.779,15.64616159
06/04/2024,PROD-008,LG,North,Accessories,111,1662.332722,184518.9322,14.97597047
06/04/2024,PROD-007,Sony,West,Accessories,115,1716.697301,197420.1896,14.92780262
06/04/2024,PROD-023,Microsoft,West,Computers,123,1817.808205,223590.4092,14.77892849
06/04/2024,PROD-016,Microsoft,South,Accessories,116,1761.430414,204325.928,15.18474495
06/04/2024,PROD-011,Samsung,South,Computers,85,1328.879935,112954.7945,15.63388159
07/04/2024,PROD-036,Google,South,Computers,100,1531.216495,153121.6495,15.31216495
07/04/2024,PROD-036,Microsoft,North,Computers,108,1614.338222,174348.528,14.94757613
07/04/2024,PROD-030,Apple,North,Electronics,110,1563.38045,171971.8495,14.21254955
07/04/2024,PROD-028,Sony,South,Computers,121,1909.178842,231010.6399,15.77833754
08/04/2024,PROD-002,Google,North,Computers,114,1815.559232,206973.7524,15.92595817
08/04/2024,PROD-008,Microsoft,North,Electronics,128,1869.895594,239346.636,14.60855933
08/04/2024,PROD-023,Apple,East,Computers,106,1560.017138,165361.8167,14.71714282
08/04/2024,PROD-010,Samsung,South,Computers,110,1601.326842,176145.9527,14.55751675
08/04/2024,PROD-019,LG,East,Accessories,107,1594.294282,170589.4882,14.89994656
08/04/2024,PROD-032,LG,South,Accessories,122,1831.565757,223451.0224,15.01283407
08/04/2024,PROD-034,Microsoft,West,Electronics,102,1552.235214,158327.9918,15.2179923
08/04/2024,PROD-033,Samsung,East,Appliances,128,1953.782669,250084.1816,15.2639271
09/04/2024,PROD-015,Microsoft,East,Electronics,121,1838.98273,222516.9104,15.19820438
09/04/2024,PROD-015,Google,West,Appliances,107,1620.18814,173360.131,15.14194524
09/04/2024,PROD-022,Samsung,East,Electronics,104,1676.37491,174342.9906,16.11898952
09/04/2024,PROD-008,Apple,West,Computers,106,1562.132347,165586.0288,14.73709761
09/04/2024,PROD-022,Samsung,North,Computers,98,1467.966702,143860.7368,14.97925206
09/04/2024,PROD-035,Sony,South,Computers,116,1843.62977,213861.0533,15.89336008
09/04/2024,PROD-031,Samsung,West,Accessories,93,1454.894884,135305.2243,15.64403102
10/04/2024,PROD-015,Google,West,Electronics,118,1900.064609,224207.6239,16.10224245
10/04/2024,PROD-002,Apple,West,Electronics,110,1545.475342,170002.2877,14.04977584
10/04/2024,PROD-035,LG,East,Electronics,99,1564.561629,154891.6012,15.80365282
10/04/2024,PROD-034,Microsoft,East,Computers,111,1738.406937,192963.17,15.66132375
10/04/2024,PROD-030,Google,South,Electronics,112,1740.799491,194969.543,15.5428526
10/04/2024,PROD-002,Sony,North,Appliances,108,1620.590591,175023.7838,15.00546843
10/04/2024,PROD-006,Microsoft,North,Appliances,108,1605.937038,173441.2001,14.86978739
10/04/2024,PROD-023,Google,North,Accessories,122,1855.595488,226382.6496,15.20979908
10/04/2024,PROD-009,Sony,South,Electronics,122,1988.482709,242594.8905,16.2990386
10/04/2024,PROD-008,Samsung,North,Accessories,113,1713.981991,193679.965,15.16798223
11/04/2024,PROD-021,Microsoft,North,Electronics,108,1619.259034,174879.9757,14.99313921
11/04/2024,PROD-033,LG,North,Accessories,102,1534.30867,156499.4844,15.04224186
11/04/2024,PROD-014,Samsung,West,Electronics,97,1427.139319,138432.5139,14.71277648
11/04/2024,PROD-022,Sony,West,Accessories,128,2007.95553,257018.3079,15.68715258
11/04/2024,PROD-009,Microsoft,West,Accessories,109,1710.282824,186420.8278,15.69066811
11/04/2024,PROD-013,Sony,North,Appliances,100,1526.81237,152681.237,15.2681237
11/04/2024,PROD-002,LG,East,Accessories,117,1740.35246,203621.2378,14.87480735
12/04/2024,PROD-034,Sony,South,Accessories,118,1793.034927,211578.1214,15.19521125
12/04/2024,PROD-022,Sony,North,Accessories,116,1867.335791,216610.9517,16.09772233
12/04/2024,PROD-021,Sony,South,Electronics,110,1700.724805,187079.7285,15.46113459
12/04/2024,PROD-036,Microsoft,West,Electronics,101,1496.247394,151120.9867,14.81433063
12/04/2024,PROD-006,Samsung,North,Computers,95,1468.451561,139502.8983,15.45738485
12/04/2024,PROD-028,Sony,North,Appliances,108,1659.841831,179262.9178,15.36890584
12/04/2024,PROD-002,Google,West,Computers,120,1826.070442,219128.453,15.21725368
12/04/2024,PROD-014,Microsoft,North,Electronics,105,1503.674922,157885.8669,14.32071355
12/04/2024,PROD-002,LG,South,Appliances,109,1619.039784,176475.3365,14.853576
13/04/2024,PROD-031,Microsoft,East,Electronics,109,1670.603485,182095.7799,15.32663748
13/04/2024,PROD-007,Samsung,North,Accessories,116,1663.390264,192953.2707,14.33957124
13/04/2024,PROD-023,Apple,North,Appliances,114,1674.812845,190928.6644,14.69134075
13/04/2024,PROD-020,Samsung,North,Accessories,93,1357.470244,126244.7327,14.59645424
13/04/2024,PROD-032,Microsoft,North,Appliances,120,1773.423324,212810.7989,14.7785277
13/04/2024,PROD-036,Sony,East,Computers,106,1632.327515,173026.7166,15.39931618
13/04/2024,PROD-024,Google,West,Computers,110,1662.504305,182875.4735,15.1136755
13/04/2024,PROD-013,Google,East,Computers,136,2154.022865,292947.1097,15.83840342
14/04/2024,PROD-013,Microsoft,West,Electronics,93,1360.629061,126538.5026,14.63042001
14/04/2024,PROD-029,Google,North,Appliances,130,1930.291411,250937.8835,14.84839547
15/04/2024,PROD-001,Microsoft,North,Electronics,100,1500.836253,150083.6253,15.00836253
15/04/2024,PROD-004,LG,East,Appliances,96,1408.828736,135247.5587,14.67529934
15/04/2024,PROD-027,Samsung,South,Computers,112,1684.911781,188710.1195,15.04385519
15/04/2024,PROD-014,Google,East,Accessories,115,1646.155318,189307.8616,14.31439407
15/04/2024,PROD-022,Sony,South,Accessories,103,1567.967064,161500.6076,15.2229812
15/04/2024,PROD-032,Sony,North,Computers,113,1679.789709,189816.2371,14.86539566
15/04/2024,PROD-018,Microsoft,North,Appliances,130,2083.964687,270915.4094,16.0304976
15/04/2024,PROD-009,Samsung,North,Appliances,99,1534.719703,151937.2506,15.50221922
15/04/2024,PROD-004,Microsoft,West,Electronics,101,1486.156436,150101.8001,14.71442016
15/04/2024,PROD-034,Google,East,Computers,127,1861.390133,236396.5469,14.65661522
16/04/2024,PROD-010,Sony,North,Accessories,102,1556.861858,158799.9095,15.26335155
16/04/2024,PROD-016,Sony,South,Accessories,133,2040.274628,271356.5256,15.34041074
16/04/2024,PROD-015,Google,West,Computers,105,1579.244131,165820.6338,15.04042029
16/04/2024,PROD-005,Google,North,Accessories,112,1737.854554,194639.71,15.51655852
16/04/2024,PROD-011,Microsoft,East,Accessories,116,1698.917909,197074.4775,14.64584405
16/04/2024,PROD-004,Samsung,South,Computers,101,1574.429477,159017.3772,15.58841067
16/04/2024,PROD-004,Sony,West,Appliances,106,1609.758576,170634.4091,15.18640166
16/04/2024,PROD-014,LG,West,Appliances,97,1547.995198,150155.5342,15.95871339
16/04/2024,PROD-020,Microsoft,East,Computers,103,1579.23902,162661.619,15.33241767
17/04/2024,PROD-026,Sony,North,Electronics,103,1514.102861,155952.5947,14.70002778
17/04/2024,PROD-029,Apple,North,Appliances,118,1793.990255,211690.8501,15.20330725
18/04/2024,PROD-013,Apple,East,Electronics,125,1866.511438,233313.9297,14.9320915
18/04/2024,PROD-016,Apple,North,Accessories,110,1650.571898,181562.9087,15.00519907
18/04/2024,PROD-025,Google,East,Accessories,118,1735.710602,204813.8511,14.70941189
18/04/2024,PROD-012,LG,West,Accessories,127,1955.098206,248297.4722,15.39447406
18/04/2024,PROD-015,LG,South,Electronics,101,1595.558915,161151.4504,15.79761302
18/04/2024,PROD-015,Samsung,North,Electronics,112,1751.144672,196128.2033,15.63522029
19/04/2024,PROD-002,Apple,South,Computers,128,1946.477147,249149.0748,15.20685271
19/04/2024,PROD-025,Microsoft,West,Computers,100,1406.230996,140623.0996,14.06230996
19/04/2024,PROD-012,LG,East,Electronics,114,1706.976905,194595.3672,14.97348162
20/04/2024,PROD-021,LG,East,Computers,124,1911.822115,237065.9423,15.41792029
20/04/2024,PROD-026,Apple,North,Computers,116,1718.905578,199393.047,14.81815153
20/04/2024,PROD-013,Samsung,West,Computers,100,1475.370657,147537.0657,14.75370657
20/04/2024,PROD-036,LG,South,Accessories,114,1759.318085,200562.2617,15.43261478
20/04/2024,PROD-017,Google,East,Appliances,109,1652.616626,180135.2123,15.16162042
20/04/2024,PROD-034,Apple,East,Accessories,108,1635.043287,176584.675,15.1392897
20/04/2024,PROD-005,Apple,East,Appliances,104,1468.772046,152752.2927,14.12280813
20/04/2024,PROD-028,Microsoft,East,Computers,111,1711.498018,189976.28,15.41890106
21/04/2024,PROD-014,LG,West,Appliances,113,1829.990931,206788.9752,16.19461001
21/04/2024,PROD-008,Samsung,South,Appliances,105,1555.935945,163373.2742,14.81843757
21/04/2024,PROD-035,Sony,East,Accessories,114,1782.740727,203232.4429,15.63807655
22/04/2024,PROD-014,LG,East,Accessories,109,1642.272254,179007.6757,15.06671793
22/04/2024,PROD-012,LG,East,Accessories,99,1400.37656,138637.2795,14.14521778
22/04/2024,PROD-035,Sony,North,Computers,115,1798.520739,206829.885,15.63931077
22/04/2024,PROD-011,Sony,East,Electronics,109,1626.19559,177255.3193,14.9192256
22/04/2024,PROD-021,LG,North,Accessories,118,1804.267324,212903.5442,15.29040105
22/04/2024,PROD-022,Samsung,East,Computers,115,1693.127061,194709.612,14.72284401
22/04/2024,PROD-007,LG,East,Electronics,118,1851.096429,218429.3786,15.68725787
22/04/2024,PROD-007,Samsung,West,Computers,101,1418.347832,143253.131,14.04304784
22/04/2024,PROD-022,Apple,East,Electronics,108,1650.806006,178287.0487,15.2852408
22/04/2024,PROD-027,Apple,East,Accessories,100,1391.236355,139123.6355,13.91236355
23/04/2024,PROD-002,Samsung,East,Computers,113,1741.162424,196751.3539,15.40851703
23/04/2024,PROD-007,Samsung,East,Appliances,107,1602.045631,171418.8825,14.97238908
23/04/2024,PROD-009,Google,West,Electronics,106,1578.387693,167309.0955,14.89044993
23/04/2024,PROD-034,Apple,East,Appliances,112,1698.548969,190237.4846,15.1656158
23/04/2024,PROD-018,LG,South,Electronics,115,1764.577923,202926.4612,15.34415586
24/04/2024,PROD-028,Sony,East,Computers,103,1601.29926,164933.8238,15.54659476
24/04/2024,PROD-001,Samsung,North,Computers,105,1663.719939,174690.5936,15.8449518
24/04/2024,PROD-010,Microsoft,West,Computers,123,1799.601652,221351.0032,14.63090774
25/04/2024,PROD-026,Microsoft,North,Electronics,107,1631.06858,174524.3381,15.24363159
25/04/2024,PROD-008,Apple,East,Appliances,111,1644.20666,182506.9393,14.81267261
25/04/2024,PROD-012,Sony,South,Electronics,121,1859.029029,224942.5125,15.36387627
25/04/2024,PROD-002,Microsoft,West,Electronics,126,1895.748756,238864.3433,15.04562505
25/04/2024,PROD-004,Google,South,Computers,129,1979.184555,255314.8076,15.34251593
25/04/2024,PROD-014,Microsoft,South,Accessories,104,1513.399875,157393.587,14.55192187
25/04/2024,PROD-014,Samsung,North,Accessories,103,1614.296537,166272.5433,15.67278191
25/04/2024,PROD-035,Samsung,South,Electronics,128,1796.935629,230007.7606,14.0385596
25/04/2024,PROD-024,Samsung,East,Appliances,124,1878.5241,232936.9884,15.1493879
26/04/2024,PROD-002,LG,South,Appliances,118,1888.073955,222792.7267,16.00062674
26/04/2024,PROD-016,Sony,East,Appliances,109,1610.994866,175598.4404,14.77976941
26/04/2024,PROD-015,Microsoft,West,Electronics,116,1763.432771,204558.2014,15.20200665
26/04/2024,PROD-023,Microsoft,West,Accessories,124,1821.582712,225876.2562,14.69018316
26/04/2024,PROD-015,LG,South,Electronics,119,1785.362057,212458.0848,15.0030425
26/04/2024,PROD-027,Sony,North,Appliances,110,1624.533645,178698.7009,14.76848768
26/04/2024,PROD-003,Samsung,North,Accessories,97,1469.405063,142532.2911,15.14850581
26/04/2024,PROD-003,LG,East,Accessories,115,1678.16949,192989.4914,14.59277818
27/04/2024,PROD-033,Google,North,Appliances,124,1858.054007,230398.6969,14.98430651
27/04/2024,PROD-033,Samsung,West,Computers,104,1555.488357,161770.7891,14.95661882
27/04/2024,PROD-001,LG,South,Electronics,114,1714.432578,195445.3139,15.03888226
27/04/2024,PROD-006,Microsoft,West,Electronics,89,1325.825804,117998.4966,14.89691915
28/04/2024,PROD-015,Google,West,Computers,109,1646.13613,179428.8381,15.10216633
28/04/2024,PROD-005,Samsung,East,Electronics,123,1813.771324,223093.8728,14.74610832
28/04/2024,PROD-006,Apple,East,Accessories,99,1546.591631,153112.5714,15.62213768
28/04/2024,PROD-011,Sony,East,Appliances,119,1757.560001,209149.6402,14.76941178
29/04/2024,PROD-023,Google,West,Accessories,109,1621.961909,176793.8481,14.88038449
29/04/2024,PROD-033,Google,North,Appliances,126,1936.288066,243972.2964,15.36736561
29/04/2024,PROD-025,LG,West,Electronics,122,1921.198188,234386.1789,15.74752613
29/04/2024,PROD-015,Samsung,East,Appliances,120,1840.56212,220867.4544,15.33801767
29/04/2024,PROD-022,Apple,East,Appliances,117,1791.356685,209588.7322,15.3107409
30/04/2024,PROD-012,Samsung,North,Computers,126,1866.065791,235124.2896,14.81004596
30/04/2024,PROD-034,Apple,West,Accessories,123,1855.334236,228206.1111,15.08401818
30/04/2024,PROD-030,Samsung,South,Accessories,109,1666.290578,181625.673,15.28706952
30/04/2024,PROD-022,LG,South,Accessories,122,1881.600539,229555.2657,15.42295523
30/04/2024,PROD-005,Microsoft,East,Accessories,118,1870.889915,220765.01,15.85499928
01/05/2024,PROD-015,Microsoft,West,Appliances,86,1273.62408,109531.6709,14.80958233
01/05/2024,PROD-034,LG,North,Computers,104,1657.249397,172353.9373,15.93509036
01/05/2024,PROD-024,Microsoft,North,Electronics,111,1713.331367,190179.7818,15.43541772
01/05/2024,PROD-015,Sony,North,Appliances,106,1575.92166,167047.6959,14.86718547
01/05/2024,PROD-011,Microsoft,East,Electronics,126,1907.859116,240390.2487,15.14173902
01/05/2024,PROD-032,Sony,West,Accessories,102,1629.893067,166249.0928,15.97934379
01/05/2024,PROD-023,LG,North,Appliances,126,1939.94256,244432.7626,15.39636952
02/05/2024,PROD-022,LG,South,Appliances,117,1652.589831,193353.0102,14.12469941
02/05/2024,PROD-035,Apple,West,Accessories,116,1820.993502,211235.2462,15.69821984
02/05/2024,PROD-034,LG,South,Computers,115,1717.577096,197521.3661,14.93545301
02/05/2024,PROD-016,Microsoft,East,Electronics,106,1596.495925,169228.568,15.06128231
02/05/2024,PROD-015,Samsung,North,Computers,104,1501.806947,156187.9225,14.44045141
02/05/2024,PROD-034,Microsoft,West,Appliances,126,2005.409172,252681.5557,15.91594581
02/05/2024,PROD-016,Google,West,Electronics,100,1522.102748,152210.2748,15.22102748
02/05/2024,PROD-021,Microsoft,West,Electronics,117,1847.464515,216153.3483,15.790295
03/05/2024,PROD-006,Apple,East,Accessories,126,1782.421063,224585.054,14.14619891
03/05/2024,PROD-032,Microsoft,East,Electronics,121,1915.525418,231778.5756,15.83078858
03/05/2024,PROD-018,Google,East,Electronics,102,1578.836385,161041.3113,15.47878809
03/05/2024,PROD-034,Apple,West,Accessories,119,1859.911182,221329.4306,15.62950573
03/05/2024,PROD-023,Apple,North,Computers,117,1774.264885,207588.9915,15.16465713
03/05/2024,PROD-032,Microsoft,West,Computers,99,1513.416003,149828.1843,15.28703033
03/05/2024,PROD-009,Samsung,South,Appliances,123,1901.342768,233865.1605,15.45807129
04/05/2024,PROD-012,Apple,West,Electronics,93,1328.202896,123522.8693,14.28175157
04/05/2024,PROD-006,Sony,North,Appliances,121,1864.918142,225655.0952,15.41254663
05/05/2024,PROD-017,Apple,South,Computers,116,1695.855468,196719.2343,14.61944369
05/05/2024,PROD-002,Google,North,Accessories,124,1861.632497,230842.4296,15.0131653
05/05/2024,PROD-020,Sony,East,Appliances,120,1921.998155,230639.7786,16.01665129
05/05/2024,PROD-029,Microsoft,South,Appliances,108,1580.553256,170699.7516,14.63475237
05/05/2024,PROD-035,Google,North,Electronics,135,1977.103516,266908.9747,14.64521123
06/05/2024,PROD-021,Google,West,Electronics,108,1713.876221,185098.6319,15.86922427
06/05/2024,PROD-034,Samsung,South,Computers,118,1749.233529,206409.5564,14.82401296
06/05/2024,PROD-017,Microsoft,East,Accessories,111,1738.354585,192957.3589,15.66085211
06/05/2024,PROD-014,Apple,East,Computers,97,1443.129675,139983.5785,14.87762552
06/05/2024,PROD-012,Microsoft,East,Appliances,99,1608.109696,159202.8599,16.24353228
06/05/2024,PROD-001,Google,North,Electronics,106,1640.693357,173913.4958,15.47823921
06/05/2024,PROD-032,Sony,South,Accessories,103,1595.870625,164374.6744,15.49388957
07/05/2024,PROD-008,Samsung,South,Electronics,122,1874.461619,228684.3175,15.3644395
07/05/2024,PROD-034,Sony,South,Accessories,103,1663.074699,171296.6939,16.1463563
07/05/2024,PROD-002,Apple,West,Accessories,108,1789.229614,193236.7984,16.56694087
07/05/2024,PROD-014,Apple,West,Computers,128,1904.150387,243731.2496,14.8761749
07/05/2024,PROD-031,Apple,South,Accessories,97,1461.772858,141791.9672,15.06982328
07/05/2024,PROD-013,LG,South,Computers,128,1907.18506,244119.6876,14.89988328
07/05/2024,PROD-024,Microsoft,North,Appliances,107,1650.353477,176587.8221,15.42386427
08/05/2024,PROD-030,Microsoft,South,Electronics,98,1537.887899,150713.0141,15.69273367
08/05/2024,PROD-012,Samsung,East,Appliances,123,1910.092066,234941.3241,15.52920379
08/05/2024,PROD-026,Samsung,South,Electronics,121,1850.300423,223886.3512,15.29173903
08/05/2024,PROD-030,LG,North,Electronics,116,1767.113411,204985.1557,15.2337363
09/05/2024,PROD-015,Samsung,East,Accessories,120,1856.015271,222721.8325,15.46679392
09/05/2024,PROD-010,Samsung,North,Computers,115,1718.836427,197666.1891,14.94640371
09/05/2024,PROD-005,Microsoft,North,Appliances,112,1723.744059,193059.3346,15.39057196
09/05/2024,PROD-014,Sony,West,Appliances,101,1533.325088,154865.8339,15.18143651
09/05/2024,PROD-035,LG,North,Accessories,114,1615.744766,184194.9033,14.1731997
09/05/2024,PROD-001,Samsung,South,Electronics,125,1889.513445,236189.1806,15.11610756
09/05/2024,PROD-017,LG,East,Appliances,121,1798.165133,217577.9811,14.86086887
09/05/2024,PROD-001,Samsung,North,Electronics,112,1676.373052,187753.7819,14.96761654
09/05/2024,PROD-001,Microsoft,South,Accessories,121,1857.757793,224788.693,15.35337019
09/05/2024,PROD-029,Apple,North,Appliances,100,1618.283417,161828.3417,16.18283417
10/05/2024,PROD-021,Google,North,Accessories,130,2019.607215,262548.938,15.53544012
10/05/2024,PROD-002,Google,East,Electronics,115,1738.699928,199950.4918,15.11912981
10/05/2024,PROD-014,LG,South,Accessories,121,1800.713465,217886.3293,14.88192946
10/05/2024,PROD-009,Samsung,South,Computers,106,1681.777503,178268.4153,15.8658255
10/05/2024,PROD-028,Microsoft,North,Electronics,131,1988.895245,260545.2771,15.18240645
10/05/2024,PROD-019,Google,West,Accessories,132,2087.655412,275570.5144,15.81557131
10/05/2024,PROD-032,Google,North,Appliances,109,1670.974302,182136.1989,15.33003947
10/05/2024,PROD-003,Samsung,North,Computers,103,1641.762027,169101.4887,15.93943715
11/05/2024,PROD-011,Microsoft,East,Appliances,106,1614.208231,171106.0725,15.22837954
11/05/2024,PROD-030,LG,South,Accessories,113,1766.709874,199638.2158,15.63460065
11/05/2024,PROD-014,Google,South,Accessories,101,1542.045636,155746.6092,15.26777857
11/05/2024,PROD-033,Apple,North,Appliances,137,2232.899593,305907.2443,16.29853718
11/05/2024,PROD-006,Google,West,Electronics,105,1667.284603,175064.8833,15.87890098
11/05/2024,PROD-028,Apple,South,Computers,126,1869.174451,235515.9808,14.83471786
11/05/2024,PROD-027,LG,East,Electronics,114,1704.802277,194347.4596,14.95440594
11/05/2024,PROD-022,Microsoft,West,Electronics,124,1850.524955,229465.0944,14.92358835
11/05/2024,PROD-023,Apple,West,Appliances,106,1542.952449,163552.9596,14.55615518
11/05/2024,PROD-005,Sony,North,Electronics,106,1623.143732,172053.2356,15.31267672
12/05/2024,PROD-030,LG,South,Accessories,114,1783.46609,203315.1342,15.64443938
12/05/2024,PROD-013,Apple,North,Appliances,115,1726.221036,198515.4192,15.01061771
12/05/2024,PROD-018,Google,East,Accessories,105,1551.21917,162878.0128,14.7735159
13/05/2024,PROD-001,Microsoft,South,Accessories,104,1582.766892,164607.7568,15.21891242
13/05/2024,PROD-013,Samsung,West,Accessories,103,1487.792507,153242.6282,14.44458744
14/05/2024,PROD-007,Google,East,Electronics,117,1883.388232,220356.4231,16.09733531
14/05/2024,PROD-002,Samsung,South,Electronics,97,1495.613798,145074.5384,15.41869895
15/05/2024,PROD-023,Microsoft,East,Electronics,127,1946.133828,247158.9962,15.32388841
15/05/2024,PROD-009,Apple,North,Electronics,138,2204.549763,304227.8673,15.97499829
15/05/2024,PROD-023,Microsoft,West,Electronics,121,1918.808606,232175.8413,15.85792236
16/05/2024,PROD-033,LG,North,Computers,117,1767.467806,206793.7334,15.10656245
16/05/2024,PROD-008,Microsoft,East,Electronics,121,1807.386905,218693.8155,14.93708186
17/05/2024,PROD-022,Apple,East,Electronics,118,1729.56274,204088.4033,14.65731135
17/05/2024,PROD-034,Apple,East,Electronics,116,1745.753915,202507.4542,15.04960272
17/05/2024,PROD-019,Apple,South,Electronics,102,1483.823166,151349.9629,14.54728594
18/05/2024,PROD-015,Samsung,North,Appliances,98,1442.459559,141361.0368,14.71897509
18/05/2024,PROD-024,Microsoft,West,Appliances,118,1831.406232,216105.9354,15.5203918
18/05/2024,PROD-020,Microsoft,South,Electronics,106,1644.52159,174319.2885,15.51435462
18/05/2024,PROD-004,Microsoft,East,Accessories,113,1772.151071,200253.0711,15.68275284
18/05/2024,PROD-001,Apple,West,Appliances,119,1903.051323,226463.1074,15.99202792
18/05/2024,PROD-028,Apple,West,Computers,124,1887.570127,234058.6957,15.22233973
18/05/2024,PROD-017,LG,East,Electronics,131,2039.155506,267129.3713,15.56607257
19/05/2024,PROD-009,Samsung,South,Electronics,147,2230.317903,327856.7317,15.17223063
19/05/2024,PROD-009,LG,West,Accessories,113,1639.75331,185292.124,14.51109124
19/05/2024,PROD-010,Samsung,West,Appliances,128,1948.602981,249421.1815,15.22346079
19/05/2024,PROD-018,Samsung,South,Appliances,138,2024.632827,279399.3301,14.67125237
19/05/2024,PROD-034,Microsoft,South,Accessories,107,1626.635219,174049.9684,15.20219831
19/05/2024,PROD-021,Sony,East,Appliances,128,2006.682142,256855.3142,15.67720424
19/05/2024,PROD-002,Apple,North,Electronics,119,1931.699208,229872.2058,16.23276645
19/05/2024,PROD-028,Google,South,Computers,104,1529.015412,159017.6028,14.70207127
19/05/2024,PROD-020,Sony,West,Electronics,108,1679.022166,181334.3939,15.54650153
19/05/2024,PROD-006,Sony,East,Accessories,113,1764.704138,199411.5676,15.61685078
20/05/2024,PROD-013,Google,North,Appliances,104,1558.437122,162077.4607,14.98497233
20/05/2024,PROD-012,Samsung,South,Accessories,114,1786.721925,203686.2995,15.67299935
21/05/2024,PROD-014,Samsung,North,Appliances,108,1619.128012,174865.8253,14.99192604
21/05/2024,PROD-003,Apple,South,Appliances,118,1783.858878,210495.3476,15.11744812
22/05/2024,PROD-024,Samsung,West,Appliances,113,1662.131315,187820.8386,14.70912668
22/05/2024,PROD-029,Sony,North,Appliances,96,1449.684199,139169.6831,15.10087707
23/05/2024,PROD-008,Sony,North,Electronics,110,1668.906317,183579.6949,15.17187561
23/05/2024,PROD-015,Google,West,Appliances,110,1781.115806,195922.7387,16.19196187
23/05/2024,PROD-031,Sony,East,Electronics,116,1713.250516,198737.0599,14.769401
